Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-03-08,5.66006,5.96989,5.57993,5.96989,817106
2012-03-09,6.10005,6.15993,5.98006,6.08998,676203
2012-03-12,6.11997,6.11997,5.90003,5.9401,335426
2012-03-13,5.99999,6.03009,5.86007,5.9401,178257
2012-03-14,6.02002,6.11997,6.01006,6.03009,463590
2012-03-15,6.03009,6.3999,6.03009,6.3999,1605580
2012-03-16,6.53006,6.73007,6.47993,6.58009,1514068
2012-03-19,6.69011,6.69011,6.41008,6.62991,462590
2012-03-20,6.60002,6.60002,6.45004,6.49996,385795
2012-03-21,6.49996,6.58995,6.45004,6.51999,320773
2012-03-22,6.51003,6.53006,5.96989,6.10005,1401307
2012-03-23,6.10005,6.35994,6.10005,6.35008,689273
2012-03-26,6.43997,6.66997,6.34002,6.60002,880219
2012-03-27,6.75996,6.87995,6.60002,6.74004,1254367
2012-03-28,6.60002,6.92998,6.58009,6.79992,569619
2012-03-29,6.78996,6.78996,6.60002,6.77003,339147
2012-03-30,6.83002,6.95997,6.80999,6.92001,559935
2012-04-02,6.98001,7.00004,6.7199,6.7199,606948
2012-04-03,6.75,6.77003,6.54999,6.60998,527416
2012-04-04,6.51003,6.54999,6.24992,6.30006,889453
2012-04-05,6.30991,6.58009,6.11001,6.53006,1134820
2012-04-10,6.54999,6.63998,6.15993,6.18007,568365
2012-04-11,6.15993,6.39004,5.99999,6.28002,776024
2012-04-12,6.37012,6.3999,6.2,6.3999,301918
2012-04-13,6.42004,6.43997,6.2601,6.35008,340508
2012-04-16,6.2601,6.43997,6.2601,6.35008,260197
2012-04-17,6.34002,6.57002,6.03995,6.03995,1409899
2012-04-18,6.03995,6.17,5.75005,6.17,1213832
2012-04-19,6.19003,6.19003,5.91,6.03009,478088
2012-04-20,5.96989,5.99999,5.85001,5.91,400128
2012-04-23,5.79998,5.79998,5.20005,5.20005,1760133
2012-04-24,5.25994,5.41988,4.92002,5.36,2251206
2012-04-25,5.44002,5.44999,5.23005,5.35003,557393
2012-04-26,5.43006,5.43006,5.18002,5.24998,718857
2012-04-27,5.20005,5.48995,5.18998,5.37992,642267
2012-04-30,5.47998,5.60007,5.43006,5.55004,354139
2012-05-02,5.62996,5.67003,5.37992,5.3901,292133
2012-05-04,5.28008,5.3,5.05993,5.05993,659101
2012-05-07,4.84996,5.15002,4.77004,5.09989,1181925
2012-05-08,5.13995,5.28994,5.09989,5.24998,523524
2012-05-09,5.28994,5.32004,5.05007,5.20005,276323
2012-05-10,5.15999,5.24001,5.15002,5.15002,118877
2012-05-11,5.20005,5.20005,5.05007,5.12999,122980
2012-05-14,5.11006,5.11006,4.95001,5.00004,397802
2012-05-15,4.91005,4.98997,4.80003,4.80003,273941
2012-05-16,4.49996,4.82992,4.37998,4.77004,1195779
2012-05-17,4.80003,4.81996,4.54999,4.73993,680128
2012-05-18,4.64009,4.80003,4.50993,4.80003,281220
2012-05-21,4.81996,4.91005,4.73008,4.77989,446915
2012-05-22,4.75,4.78996,4.64995,4.64995,107305
2012-05-23,4.60999,4.60999,4.36005,4.39005,652888
2012-05-24,4.41994,4.49,4.23,4.40001,397051
2012-05-25,4.34998,4.56006,4.34998,4.49996,318368
2012-05-28,4.60002,4.62991,4.50993,4.54003,71264
2012-05-29,4.54003,4.68005,4.45004,4.64995,193431
2012-05-30,4.64009,4.64009,4.50993,4.5201,178735
2012-05-31,4.56006,4.66001,4.49996,4.60002,304097
2012-06-01,4.66001,4.66001,4.52996,4.64009,152170
2012-06-04,4.57003,4.71004,4.54999,4.64009,176495
2012-06-05,4.64009,4.64995,4.43001,4.64009,242946
2012-06-06,4.64995,4.75,4.62991,4.75,228514
2012-06-08,4.73993,4.73993,4.64995,4.69997,176940
2012-06-11,4.80003,4.84996,4.69997,4.69997,130263
2012-06-12,4.69001,4.73993,4.4599,4.66998,1860416
2012-06-13,4.69997,4.69997,4.54003,4.54999,359684
2012-06-14,4.57999,4.57999,4.4599,4.54003,616161
2012-06-15,4.54999,4.78996,4.52996,4.64995,353872
2012-06-18,4.69997,4.8401,4.61995,4.68005,217137
2012-06-19,4.69001,4.89998,4.60999,4.88006,420344
2012-06-20,4.89002,4.89998,4.77989,4.84996,239123
2012-06-21,4.81996,5.15002,4.73008,5.04,769355
2012-06-22,4.98997,5.13995,4.92998,5.01001,220284
2012-06-25,4.96994,4.98997,4.89998,4.91005,89518
2012-06-26,4.89998,5.04,4.89002,4.98997,125789
2012-06-27,4.93994,4.98997,4.93994,4.96994,105119
2012-06-28,4.96008,5.00004,4.72001,5.00004,251278
2012-06-29,4.96994,5.12999,4.95001,5.12999,382638
2012-07-02,5.09989,5.09989,4.92998,4.92998,377190
2012-07-03,4.93994,5.00004,4.86999,4.86999,132788
2012-07-04,4.86999,4.88006,4.72001,4.72001,303327
2012-07-05,4.71004,4.82992,4.66001,4.72001,296797
2012-07-06,4.71004,4.77004,4.64995,4.66001,102240
2012-07-09,4.62991,4.8401,4.60002,4.81,207602
2012-07-10,4.84996,4.86999,4.72001,4.72001,138420
2012-07-11,4.71004,4.75997,4.41008,4.41008,311075
2012-07-12,4.41008,4.58995,4.41008,4.57999,319795
2012-07-13,4.60002,4.73008,4.58995,4.69997,192093
2012-07-16,4.71004,4.71004,4.56006,4.58995,84852
2012-07-17,4.64009,4.64009,4.57003,4.60002,99601
2012-07-18,4.69001,4.77004,4.64995,4.69001,185453
2012-07-19,4.73008,4.73993,4.69001,4.71004,46709
2012-07-20,4.71004,4.80003,4.69997,4.75997,139153
2012-07-23,4.64995,4.68005,4.57003,4.61995,217448
2012-07-24,4.5201,4.73008,4.5201,4.73008,116887
2012-07-25,4.68005,4.69997,4.60002,4.60999,118692
2012-07-26,4.62991,4.62991,4.54999,4.62991,84343
2012-07-27,4.58995,4.64995,4.56006,4.57003,49451
2012-07-30,4.52996,4.57003,4.50993,4.54999,178638
2012-07-31,4.57003,4.57003,4.41008,4.49,90036
2012-08-01,4.46997,4.49996,4.41994,4.48004,35041
2012-08-02,4.4599,4.56006,4.45004,4.48004,55004
2012-08-03,4.48004,4.58995,4.48004,4.54003,41946
2012-08-06,4.57003,4.57003,4.49996,4.54999,29906
2012-08-07,4.52996,4.54003,4.49,4.50993,18085
2012-08-08,4.5201,4.5201,4.4599,4.49,21381
2012-08-09,4.54999,4.72001,4.54999,4.61995,157066
2012-08-10,4.68005,4.69997,4.56006,4.58995,75780
2012-08-13,4.54999,4.60002,4.54999,4.56006,30195
2012-08-14,4.64009,4.64009,4.56006,4.56006,24330
2012-08-16,4.56006,4.62991,4.5201,4.58995,66413
2012-08-17,4.58995,4.60002,4.54003,4.56006,69019
2012-08-20,4.50993,4.54999,4.50993,4.54003,24587
2012-08-21,4.5201,4.56006,4.50993,4.5201,22690
2012-08-22,4.5201,4.60002,4.49996,4.58995,94750
2012-08-23,4.57003,4.58995,4.49996,4.54999,54082
2012-08-24,4.57003,4.57003,4.50993,4.50993,50896
2012-08-27,4.5201,4.57999,4.5201,4.56006,43668
2012-08-28,4.57999,4.57999,4.5201,4.5201,37859
2012-08-29,4.50993,4.50993,4.2,4.45004,573267
2012-08-30,4.48004,4.56006,4.30992,4.50993,231232
2012-08-31,4.46997,4.52996,4.45004,4.45004,21837
2012-09-03,4.45004,4.49996,4.41994,4.43001,32763
2012-09-04,4.41994,4.41994,4.34998,4.34998,35733
2012-09-05,4.34002,4.34002,4.23,4.28003,108524
2012-09-06,4.25003,4.45004,4.25003,4.41994,228767
2012-09-07,4.41994,4.54003,4.37002,4.45004,227669
2012-09-10,4.45004,4.48004,4.39005,4.39005,71895
2012-09-11,4.40001,4.48004,4.37998,4.45004,152586
2012-09-12,4.49996,4.80003,4.49,4.75997,621671
2012-09-13,4.78996,4.78996,4.64009,4.69997,103700
2012-09-14,4.82992,4.89998,4.81,4.86999,467479
2012-09-17,4.89998,4.89998,4.78996,4.86002,147037
2012-09-18,4.86002,4.86002,4.78996,4.82992,105399
2012-09-19,4.84996,4.92998,4.80003,4.89998,282340
2012-09-20,4.86999,4.98001,4.86002,4.93994,127033
2012-09-21,5.00004,5.09003,4.98997,5.0701,222363
2012-09-24,5.0701,5.12003,5.00004,5.11006,224260
2012-09-25,5.09003,5.18998,5.09003,5.18998,145912
2012-09-26,5.12999,5.13995,5.05993,5.09989,201429
2012-09-27,5.09989,5.35003,5.09989,5.30997,226746
2012-09-28,5.35003,5.41988,5.20005,5.21002,249163
2012-10-01,5.16995,5.28994,5.0701,5.24001,92855
2012-10-02,5.24998,5.3,5.24001,5.24998,128215
2012-10-03,5.28994,5.3,5.24998,5.27001,239325
2012-10-04,5.3,5.43006,5.3,5.39996,121761
2012-10-05,5.36,5.44999,5.36,5.39996,237451
2012-10-08,5.39996,5.39996,5.24998,5.3299,125375
2012-10-09,5.33996,5.3901,5.32004,5.35003,375320
2012-10-10,5.32004,5.33996,5.21998,5.30997,305907
2012-10-11,5.27001,5.52005,5.27001,5.47002,418188
2012-10-12,5.47998,5.52005,5.44002,5.47998,325814
2012-10-15,5.48995,5.50998,5.44002,5.50998,228828
2012-10-16,5.52005,5.55004,5.49991,5.50998,268444
2012-10-17,5.53001,5.53001,5.48995,5.52005,224465
2012-10-18,5.52005,5.64989,5.50998,5.55004,219926
2012-10-19,5.59,5.62,5.52005,5.52005,150086
2012-10-22,5.11006,5.52005,5.11006,5.25994,319405
2012-10-23,5.28994,5.28994,5.12003,5.15002,289737
2012-10-24,5.09989,5.18998,5.09003,5.18002,102011
2012-10-25,5.18998,5.24998,5.15002,5.21998,151313
2012-10-26,5.23005,5.23005,5.07996,5.09989,89982
2012-10-29,5.09003,5.21998,5.07996,5.20005,127622
2012-10-30,5.24001,5.28008,5.15999,5.24001,20899
2012-10-31,5.28008,5.30997,5.20005,5.27001,92903
2012-11-02,5.3,5.3901,5.3,5.3901,39010
2012-11-05,5.39996,5.39996,5.20005,5.3299,47457
2012-11-06,5.30997,5.3299,5.24998,5.27001,48409
2012-11-07,5.27001,5.32004,5.21002,5.24998,73022
2012-11-08,5.21998,5.25994,5.18002,5.21002,64194
2012-11-09,5.21002,5.24998,5.16995,5.18002,72018
2012-11-12,5.18002,5.24001,5.15002,5.24001,220134
2012-11-13,5.3,5.44002,5.28008,5.28008,584616
2012-11-14,5.32004,5.41003,5.3,5.39996,124424
2012-11-15,5.39996,5.41988,5.36,5.37992,34053
2012-11-16,5.37992,5.75005,5.35003,5.70002,587572
2012-11-19,5.75005,5.84004,5.75005,5.82997,221084
2012-11-20,5.79998,6.19003,5.78005,6.14997,499355
2012-11-21,6.14001,6.14001,5.91996,5.98992,207868
2012-11-22,5.98992,6.05002,5.94996,5.94996,69459
2012-11-23,5.98006,6.03995,5.94996,6.03995,60127
2012-11-26,6.05002,6.30006,5.99999,6.30006,549707
2012-11-27,6.30006,6.37998,6.2,6.34002,300529
2012-11-28,6.30006,6.30006,6.07005,6.14001,172059
2012-11-29,6.2,6.23996,6.14001,6.19003,51924
2012-11-30,6.19003,6.20996,6.05002,6.07991,109349
2012-12-03,6.10005,6.12994,5.84004,6.08998,180410
2012-12-04,6.10005,6.22999,6.01006,6.19003,179799
2012-12-05,6.22003,6.24992,6.11001,6.18007,157464
2012-12-06,6.14997,6.24992,6.14997,6.2,255055
2012-12-07,6.18007,6.2,6.14001,6.2,37836
2012-12-10,6.2,6.22999,6.14997,6.2,33968
2012-12-11,6.20996,6.35008,6.20996,6.35008,246145
2012-12-12,6.35994,6.49996,6.35994,6.46996,844819
2012-12-13,6.45004,6.47993,6.30006,6.30006,75964
2012-12-14,6.26995,6.30006,6.14997,6.26995,155212
2012-12-17,6.24992,6.30991,6.22003,6.24992,121149
2012-12-18,6.24992,6.24992,6.22003,6.22999,81668
2012-12-19,6.22999,6.3999,6.22003,6.37012,288464
2012-12-20,6.33005,6.33005,6.22999,6.26995,242518
2012-12-21,6.20996,6.26995,6.11001,6.14001,129255
2012-12-27,6.07991,6.2601,6.07991,6.2601,293984
2012-12-28,6.20996,6.26995,6.2,6.2,76138
2013-01-02,6.20996,6.62005,6.20996,6.60002,321868
2013-01-03,6.60002,6.79992,6.46,6.74004,353323
2013-01-04,6.62005,6.75,6.58009,6.63998,156712
2013-01-07,6.63998,6.79992,6.60002,6.69997,262704
2013-01-08,6.60002,6.75,6.60002,6.69997,184512
2013-01-09,6.73007,6.86998,6.64994,6.66997,274169
2013-01-10,6.66997,6.69997,6.58009,6.66001,200359
2013-01-11,6.73007,6.74004,6.49996,6.49996,152281
2013-01-14,6.55995,6.58009,6.31998,6.33005,263767
2013-01-15,6.31998,6.35008,6.22003,6.22999,293195
2013-01-16,6.22003,6.4901,6.10005,6.4901,452154
2013-01-17,6.46,6.66001,6.37012,6.54999,210368
2013-01-18,6.58995,6.71004,6.49996,6.69997,304743
2013-01-21,6.69997,6.75,6.62005,6.69011,63303
2013-01-22,6.69997,6.71004,6.60002,6.66997,218758
2013-01-23,6.67994,6.67994,6.57002,6.64994,77850
2013-01-24,6.60998,6.67994,6.58995,6.66001,67978
2013-01-25,6.67994,6.69011,6.58995,6.62005,85835
2013-01-28,6.62005,6.66997,6.60998,6.62991,99519
2013-01-29,6.63998,6.64994,6.60998,6.62991,77821
2013-01-30,6.62991,6.69011,6.33005,6.62005,173756
2013-01-31,6.54003,6.78996,6.49996,6.7199,107493
2013-02-01,6.7199,6.78,6.67994,6.75,121476
2013-02-04,6.79992,7.15002,6.79992,7.00004,997337
2013-02-05,7.06003,7.20005,7.05007,7.06003,899225
2013-02-06,7.12002,7.13995,6.83002,6.87995,304484
2013-02-07,6.87995,7.06999,6.78,6.95997,196878
2013-02-08,6.95997,7.04,6.86002,6.9499,78889
2013-02-11,6.90009,7.15002,6.90009,7.15002,358463
2013-02-12,7.09999,7.38999,7.08006,7.33,504339
2013-02-13,7.38999,7.52004,7.28007,7.28007,440522
2013-02-14,7.24011,7.30996,7.10995,7.15998,263861
2013-02-15,7.20005,7.35003,7.15002,7.32003,91310
2013-02-18,7.35003,7.47998,7.33996,7.42995,132795
2013-02-19,7.42995,7.44998,7.3,7.35003,150275
2013-02-20,7.35003,7.40006,7.20005,7.20005,229168
2013-02-21,7.05007,7.18998,7.01997,7.18002,307546
2013-02-22,7.18002,7.37992,7.15002,7.33996,71355
2013-02-25,7.35003,7.41999,7.30996,7.35003,124730
2013-02-26,7.20005,7.24997,7.05007,7.21001,146970
2013-02-27,7.33,7.33,7.24011,7.28007,62431
2013-02-28,7.3,7.33996,7.24011,7.33,70579
2013-03-01,7.33996,7.33996,7.22008,7.24997,49615
2013-03-04,7.24997,7.35003,7.21001,7.30996,108924
2013-03-05,7.26004,7.73998,7.26004,7.60007,489128
2013-03-06,7.60993,7.64999,7.56011,7.64003,134076
2013-03-07,7.69006,7.84004,7.58989,7.73002,180520
2013-03-08,7.73998,7.83007,7.64999,7.69992,202884
2013-03-11,7.75005,7.88996,7.58004,7.69992,173694
2013-03-12,7.69992,7.77994,7.64999,7.69992,138804
2013-03-13,7.62996,7.69006,7.32003,7.50997,181311
2013-03-14,7.41999,7.69992,7.41999,7.69992,134837
2013-03-15,7.77994,7.77994,7.62,7.64003,101295
2013-03-18,7.45995,7.64003,7.45995,7.64003,70334
2013-03-19,7.56011,7.64003,7.24011,7.38999,292249
2013-03-20,7.32003,7.49991,7.24997,7.2699,316103
2013-03-21,7.2699,7.2699,6.86998,7.12002,998463
2013-03-22,7.01997,7.01997,6.64994,6.98001,203171
2013-03-25,7.00004,7.18002,6.81996,6.94005,117790
2013-03-26,6.90009,6.92998,6.57002,6.85006,172471
2013-03-27,6.73007,6.90009,6.64994,6.85006,96304
2013-03-28,6.85006,6.86998,6.69997,6.86998,142117
2013-04-02,6.79992,6.86002,6.60998,6.7199,65403
2013-04-03,6.60002,6.64994,6.30991,6.53006,309231
2013-04-04,6.34002,6.53006,6.34002,6.49996,85053
2013-04-05,6.53006,6.92998,6.43,6.80999,111317
2013-04-08,6.96994,7.06003,6.87995,6.90009,201786
2013-04-09,6.92001,6.92998,6.64994,6.73007,52653
2013-04-10,6.85006,6.92001,6.67994,6.90009,96557
2013-04-11,6.90009,6.92001,6.85006,6.92001,66868
2013-04-12,6.9499,6.9499,6.89002,6.92001,35503
2013-04-15,6.96994,6.96994,6.81996,6.87995,31497
2013-04-17,6.87995,6.87995,6.69011,6.75,114927
2013-04-18,6.75,6.75,6.34002,6.66001,160769
2013-04-19,6.62991,6.69997,6.62991,6.66001,74575
2013-04-22,6.66001,6.75,6.64994,6.64994,33558
2013-04-23,6.64994,6.69997,6.55995,6.55995,78896
2013-04-24,6.69997,6.7199,6.51003,6.7199,95696
2013-04-25,6.69997,6.90009,6.69997,6.79992,39231
2013-04-26,6.80999,7.22008,6.80999,7.18002,211672
2013-04-29,7.18002,7.40006,7.18002,7.40006,196737
2013-04-30,7.40006,7.53997,7.21001,7.53997,199235
2013-05-02,7.53997,7.53997,7.40006,7.41002,17348
2013-05-06,7.35999,7.41999,7.20005,7.24997,43587
2013-05-07,7.3,7.73002,7.24997,7.69992,409713
2013-05-08,7.69992,7.75005,7.54993,7.70998,144957
2013-05-09,7.69992,7.81004,7.56011,7.79997,135588
2013-05-10,7.79997,7.92006,7.72005,7.81004,192143
2013-05-13,7.72005,7.75005,7.50997,7.69992,84187
2013-05-14,7.69006,7.69992,7.53997,7.69006,43926
2013-05-15,7.69006,7.69006,7.20005,7.53001,135567
2013-05-16,7.41999,7.56997,7.38999,7.56997,79547
2013-05-17,7.62996,7.75005,7.56997,7.67999,187816
2013-05-20,7.73998,8.24992,7.67999,7.99998,608580
2013-05-21,8.09994,8.1399,7.95006,7.95006,72385
2013-05-22,7.90003,8.13004,7.87003,8.07004,122168
2013-05-23,7.90003,8.07004,7.88996,8.07004,86378
2013-05-24,8.07004,8.49996,8.04005,8.4,371131
2013-05-27,8.49996,8.56991,8.37001,8.54998,183727
2013-05-28,8.56991,8.68004,8.22999,8.62005,452220
2013-05-29,8.62005,8.79006,8.52995,8.79006,175226
2013-05-31,8.79992,8.79992,8.60998,8.79006,114350
2013-06-03,8.77999,8.77999,8.60998,8.64994,51573
2013-06-04,8.66997,8.84995,8.66997,8.74999,104533
2013-06-05,8.74999,8.74999,8.48999,8.66997,118178
2013-06-06,8.64994,8.72996,8.54998,8.69,88883
2013-06-07,8.63001,8.74999,8.62005,8.74999,67686
2013-06-10,8.74003,8.95001,8.70007,8.95001,217984
2013-06-11,8.98,8.98997,8.84995,8.98997,104041
2013-06-12,8.98997,9.54007,8.98997,9.52004,440117
2013-06-13,9.52004,9.63971,9.3,9.31992,216580
2013-06-14,9.31992,9.56,9.3,9.50001,196950
2013-06-17,9.50001,9.54993,9.3,9.49004,92998
2013-06-18,9.47987,9.47987,9.32999,9.35003,77859
2013-06-19,9.37006,9.37006,8.84995,8.95997,286095
2013-06-20,8.74999,8.79006,8.2001,8.54998,513666
2013-06-21,8.35008,8.83998,8.20996,8.51002,197263
2013-06-24,8.54998,8.74999,8.54998,8.66001,84170
2013-06-25,8.66001,8.99993,8.64994,8.99993,68757
2013-06-26,8.99993,9.09999,8.70007,9.09999,131713
2013-06-27,9.09999,9.35003,8.81995,9.18998,206399
2013-06-28,9.24,9.25007,8.95001,9.25007,121935
2013-07-01,9.24,9.24,9.04996,9.20004,54745
2013-07-02,9.17005,9.20004,8.96993,8.98997,62174
2013-07-03,8.90994,8.96993,8.70007,8.96993,154553
2013-07-04,8.86012,9.21001,8.86012,9.20004,104027
2013-07-05,9.26004,9.27996,9.06003,9.09999,52765
2013-07-08,9.04996,9.11991,8.99993,9.09002,71110
2013-07-09,9.02007,9.09002,8.90008,9.04996,100862
2013-07-10,9.06999,9.09999,8.99993,9.03003,27440
2013-07-11,9.07995,9.47987,9.07995,9.38999,152004
2013-07-12,9.38999,9.39995,9.30996,9.31992,80739
2013-07-15,9.38002,9.38002,9.25007,9.29003,5845
2013-07-16,9.29003,9.29003,9.09999,9.20004,54375
2013-07-17,9.20004,9.22008,9.09999,9.20004,150516
2013-07-18,9.20004,9.35003,9.11991,9.32999,95654
2013-07-19,9.50001,9.75005,9.41012,9.59996,580058
2013-07-22,9.70925,9.77962,9.41998,9.49004,142676
2013-07-23,9.50001,9.63971,9.34006,9.59996,88637
2013-07-24,9.63971,9.68995,9.45994,9.54993,55260
2013-07-25,9.63971,9.64978,9.43991,9.56,94190
2013-07-26,9.67002,9.87035,9.56,9.83059,209024
2013-07-29,9.86017,10.77978,9.85,10.64972,605543
2013-07-30,10.64972,10.79027,10.25956,10.68014,346054
2013-07-31,10.77978,10.77978,10.64972,10.70007,101168
2013-08-01,10.71056,11.00003,10.30047,10.30047,470904
2013-08-02,10.50079,10.58994,10.06029,10.38018,306991
2013-08-05,10.19978,10.45045,10.10119,10.45045,268416
2013-08-06,10.46094,10.57945,10.39066,10.42003,259750
2013-08-07,10.39906,10.54904,10.39906,10.50079,110493
2013-08-08,10.52072,10.70007,10.47981,10.60043,237521
2013-08-09,10.60987,10.70007,10.50079,10.6707,174685
2013-08-12,10.68014,10.68958,10.52072,10.68958,82918
2013-08-13,10.64972,11.19931,10.64972,11.05981,450453
2013-08-14,11.13008,11.39963,11.0703,11.29999,419313
2013-08-16,11.33041,11.37026,11.18987,11.29055,140853
2013-08-19,11.35034,11.35034,10.90039,11.08079,230061
2013-08-20,11.0294,11.0294,10.74936,10.90039,154406
2013-08-21,10.90983,11.85901,10.90983,11.63981,354314
2013-08-22,11.84013,12.06983,11.5601,11.99956,453410
2013-08-23,12.10024,12.12017,11.97019,12.08975,159364
2013-08-26,12.08975,12.08975,11.71008,11.71952,183356
2013-08-27,11.71008,12.01004,11.05037,11.41012,455821
2013-08-28,11.29999,11.99956,10.90039,11.80028,545976
2013-08-29,11.99956,12.51977,11.96075,12.51977,515034
2013-08-30,12.49984,12.65926,12.29952,12.36979,226248
2013-09-02,12.29952,12.65926,12.0499,12.19044,177272
2013-09-03,12.38028,12.49984,12.20093,12.39077,203973
2013-09-04,12.40021,12.68968,12.08975,12.17051,1849631
2013-09-05,12.10024,12.10024,10.92032,12.0499,1048312
2013-09-06,12.0499,12.57011,11.85062,12.43062,149121
2013-09-09,12.49984,12.57011,12.27959,12.4495,105706
2013-09-10,12.51977,12.59004,12.27015,12.34986,295153
2013-09-11,12.4495,13.08089,12.12017,12.94035,780724
2013-09-12,12.94035,13.38085,12.79981,13.34939,376045
2013-09-13,13.39973,13.74899,13.15011,13.74899,318540
2013-09-16,13.80038,13.99022,13.20989,13.59062,248442
2013-09-17,13.6504,13.75948,13.17948,13.70074,293289
2013-09-18,13.70074,13.71018,13.45112,13.54971,194538
2013-09-19,13.72067,13.93043,13.50042,13.74899,149605
2013-09-20,13.81926,13.81926,13.50042,13.75948,158966
2013-09-23,13.74899,13.84024,13.61998,13.6504,80464
2013-09-24,13.74899,13.78989,13.61998,13.73955,104655
2013-09-25,13.70074,14.58909,13.50986,14.58909,455001
2013-09-26,14.59958,14.79991,14.40031,14.78942,196812
2013-09-27,14.79991,14.79991,14.63944,14.79991,144514
2013-09-30,14.79991,15.17014,14.7202,14.85969,356057
2013-10-01,14.83976,14.90059,14.70027,14.90059,61293
2013-10-02,14.97086,14.97086,14.90059,14.91003,34947
2013-10-03,14.94989,15.09987,14.70027,14.81983,135462
2013-10-04,14.90059,14.90059,14.22935,14.90059,256238
2013-10-07,14.90059,14.94045,14.35101,14.74012,182678
2013-10-08,14.66985,14.68034,14.42023,14.55029,44133
2013-10-09,14.4496,14.46009,13.39973,14.18005,1093617
2013-10-10,14.19998,14.75061,13.99966,14.75061,251019
2013-10-11,14.79991,14.8492,14.40031,14.47058,698656
2013-10-14,14.40031,14.59958,14.19998,14.48002,116543
2013-10-15,14.48002,14.49994,14.25032,14.25032,112253
2013-10-16,14.25976,14.25976,13.71018,14.18949,354719
2013-10-17,14.19998,14.25032,13.90002,13.99022,150748
2013-10-18,13.76996,14.25032,13.45112,14.19998,269333
2013-10-21,14.25976,14.72964,14.25976,14.59958,404374
2013-10-22,14.79991,15.06945,14.40031,14.40031,353058
2013-10-23,14.48002,14.59958,14.4496,14.47058,68500
2013-10-24,14.55029,14.64993,14.37933,14.49994,112352
2013-10-25,14.49994,14.98135,14.28074,14.90059,173466
2013-10-28,14.98974,15.13972,14.70971,14.94989,172242
2013-10-29,14.96038,14.99918,14.79991,14.98974,115366
2013-10-30,14.99918,15.69979,14.7611,15.37046,316767
2013-10-31,15.49947,15.7407,15.39983,15.49947,246998
2013-11-04,15.80048,15.93997,15.67043,15.8697,297593
2013-11-05,16.00081,16.00081,15.74909,15.78055,172997
2013-11-06,15.80048,15.8697,15.59072,15.74909,144659
2013-11-07,15.74909,15.84034,15.64945,15.64945,47252
2013-11-08,15.74909,15.74909,15.20056,15.49947,144943
2013-11-12,15.95046,15.97983,15.54981,15.73021,65636
2013-11-13,15.78055,15.78055,15.20056,15.30019,156780
2013-11-14,15.20056,15.65994,15.11036,15.60121,90125
2013-11-15,15.64945,15.80048,15.50996,15.60121,79442
2013-11-18,15.69979,15.74909,15.49947,15.52989,72879
2013-11-19,15.69979,15.69979,15.17014,15.30019,157640
2013-11-20,15.20056,15.63896,14.99918,15.54981,140260
2013-11-21,15.63057,16.38992,15.34949,16.38992,446448
2013-11-22,16.50004,16.70037,16.25043,16.50004,122397
2013-11-25,16.6301,16.90069,15.69979,16.90069,621573
2013-11-26,16.80001,16.94894,16.42033,16.85035,922525
2013-11-27,16.4497,16.94894,16.33014,16.85035,316538
2013-11-28,16.85035,17.14926,16.59968,16.59968,281319
2013-11-29,16.59968,16.85035,16.51053,16.74966,62044
2013-12-02,16.87972,16.87972,16.40041,16.42033,63359
2013-12-03,16.36055,16.48012,16.20008,16.44026,59657
2013-12-04,16.48956,16.48956,15.21943,16.20008,477501
2013-12-05,16.21057,16.21057,16.03017,16.18959,50637
2013-12-06,16.18959,16.51892,16.0501,16.25043,89983
2013-12-09,16.35006,16.59968,16.35006,16.36999,46606
2013-12-10,16.38992,16.4497,16.0994,16.44026,115114
2013-12-11,16.40041,16.50004,16.30916,16.35006,34037
2013-12-12,16.20008,16.2305,15.80048,15.99032,123893
2013-12-13,15.90956,16.07947,15.39983,15.60121,202394
2013-12-16,15.59072,16.35006,15.21943,16.35006,296263
2013-12-17,16.29972,16.59968,16.29972,16.35006,253057
2013-12-18,16.35006,16.50004,16.35006,16.35006,246456
2013-12-19,16.50004,16.70037,16.40041,16.54934,585781
2013-12-20,16.70037,16.94894,16.65107,16.90069,503242
2013-12-23,16.9804,17.30029,16.9804,17.30029,216391
2013-12-27,17.39993,17.75024,17.39993,17.60026,221147
2013-12-30,17.60026,17.60026,17.41042,17.54047,286801
2014-01-02,17.49957,17.49957,17.38,17.39993,139352
2014-01-03,17.34959,17.34959,17.23002,17.28981,90107
2014-01-07,17.39993,17.39993,16.85035,16.98984,205327
2014-01-08,16.90069,17.02026,16.51053,16.90069,196247
2014-01-09,16.99928,16.99928,16.78952,16.83986,81100
2014-01-10,16.6301,16.80001,16.50004,16.80001,224816
2014-01-13,16.89021,17.38944,16.76959,16.80001,160776
2014-01-14,16.85035,17.13878,16.73918,16.9804,68890
2014-01-15,16.9804,17.64011,16.9804,17.34959,293551
2014-01-16,17.60026,17.84988,17.39993,17.64955,354699
2014-01-17,17.78904,17.81002,17.20905,17.26044,196608
2014-01-20,17.24995,17.55096,17.21954,17.26044,166042
2014-01-21,17.49957,18.07957,17.30029,17.99986,360045
2014-01-22,18.0093,18.1813,17.95056,17.99986,352481
2014-01-23,17.99986,18.38058,17.97049,18.29982,317278
2014-01-24,18.36065,18.40051,18.24948,18.35016,175810
2014-01-27,18.29982,18.4089,17.55096,18.33968,244066
2014-01-28,18.35016,18.39002,18.05964,18.15089,122531
